code,name,street,zip,city,country,website,logo_url,sortOrder
0847,Kumpf Fruchtsaft GmbH & Co. KG,Industriestraße 22,D-71706,Markgröningen-Unterriexingen,Deutschland,http://www.kumpf-saft.de,,10
0848,KUNZMANN Weinkellerei - Mineralbrunnen - Fruchtsaft GmbH & Co. KG,Taitinger Straße 64,D-86453,Dasing,Deutschland,http://www.kunzmann-dasing.de,,10
0849,Kurpfalz Sektkellerei GmbH,Schustergasse 7,D-67346,Speyer,Deutschland,,,10
0850,L. Bastian Weinhaus GmbH,Königsschaffhauser Straße 8,D-79346,Endingen am Kaiserstuhl,Deutschland,http://www.weingut-bastian.de,,10
0851,L. Psenner GmbH,Bahnhofstraße 1,D-39040,Tramin an der Weinstrasse,Deutschland,http://www.psenner.com,,10
0852,LABERTALER Heil- und Mineralquellen Getränke Hausler GmbH,Sebastian-Hausler-Straße,D-84069,Schierling,Deutschland,http://www.labertaler.de,,10
0853,Lagenser Fruchtsäfte Koch Getränke GmbH,Triftenstraße 57-63,D-32791,Lage,Deutschland,http://www.lagenser.de,,10
0854,Lagerkorn GmbH,Düsseldorfer Straße 20,D-48624,Schöppingen,Deutschland,http://www.sassekorn.de,,10
0855,Lahnsteiner Brauerei,Sandgasse 1,D-56112,Lahnstein,Deutschland,http://www.lahnsteiner-brauerei.de,,10
0856,Lammbrauerei Hilsenbeck GmbH & Co. KG,Hauptstraße 37,D-73344,Gruibingen,Deutschland,http://www.gruibinger.de,,10
0857,Lammersiek u. Co. Süßmostkelterei,Gartenstraße 60,D-49152,Bad Essen,Deutschland,http://www.lammersiek-saefte.de,,10
0858,Landesweingut Kloster Pforta GmbH,Saalberge 73,D-06628,Naumburg OT Bad Kösen,Deutschland,http://www.kloster-pforta.de,,10
0859,Landshuter Brauhaus AG,Pulverturmstraße 6,D-84028,Landshut,Deutschland,http://www.landshuter-brauhaus.de,,10
0860,Landshuter Obstkelterei GmbH,Schönbrunner Straße 14,D-84036,Landshut,Deutschland,http://www.fruchtsaefte-gaerttner.de,,10
0861,Landskron BRAU-MANUFAKTUR GÖRLITZ Dr. Lohbeck GmbH & Co. KG,An der Landskronbrauerei 116,D-02826,Görlitz,Deutschland,http://www.landskron.de,,10
0862,Landwehr-Bräu Wilhelm Wörner GmbH & Co. KG,Reichelshofen 31,D-91628,Steinsfeld,Deutschland,http://www.landwehr-braeu.de,,10
0863,Landwert Bio Premium GmbH,Greifswalder Chaussee 84-85,D-18439,Stralsund,Deutschland,http://www.bios-natur-pur.de,,10
0864,LANG-BRÄU NEPOMUK LANG Inh. Erika Lang,Langgasse 2,D-94078,Freyung,Deutschland,http://www.lang-braeu-freyung.de,,10
0865,Lang-Bräu OHG,Bayreuther Straße 18-19,D-95632,Wunsiedel,Deutschland,http://www.lang-braeu.de,,10
0866,Lauffener Weingärtner eG,Im Brühl 48,D-74348,Lauffen,Deutschland,http://www.wg-lauffen.de,,10
0867,Lausitzer Früchteverarbeitung GmbH,Hauptstraße 79,D-02689,Sohland a. d. Spree,Deutschland,http://www.lausitzer.de,,10
0868,Lauterbacher Burgbrauerei - Auerhahn Bräu Schlitz GmbH,Cent 8,D-36341,Lauterbach (Hessen),Deutschland,http://www.lauterbacher-auerhahn.de,,10
0869,Lauwerth´s Natursäfte GmbH & Co. KG,Bahnhofstraße 10,D-49186,Bad Iburg,Deutschland,http://www.lauwerths-natursaefte.de,,10
0870,Layat Champagner und Sekt-Vertriebs GmbH,Rudolf-Diesel-Straße 7-9,D-54292,Trier,Deutschland,http://www.layat.de,,10
0871,Lazar Spezialitäten GmbH,Hüserstraße21,D-59075,Hamm,Deutschland,http://www.lazar-shop.de,,10
0872,Lederer Kulurbrauerei,Sielstraße 12,D-90429,Nürnberg,Deutschland,http://www.erlebnisgastronomie-nuernberg.de,,10
0873,Leimi´s Spirituosen & Weine GmbH,Nördliche Grünauer Straße 25,D-86633,Neuburg/Donau,Deutschland,http://www.leimis.com,,10
0874,Leisslinger Mineralbrunnen GmbH,Am Frauenholze 2,D-06667,Weißenfels,Deutschland,http://www.meg-gruppe.de,,10
0875,Lekkerland Deutschland GmbH & Co. KG,Europaallee 57,D-50226,Frechen,Deutschland,http://www.lekkerland.de,,10
0876,Lembergerland Kellerei Rosswag eG,Manfred-Behr-Straße 34,D-71665,Vaihingen-Rosswag,Deutschland,http://www.lembergerland.de,,10
0877,Lemkes Spezialitätenbrauerei GmbH,Dircksenstraße 143,D-10178,Berlin,Deutschland,http://www.lemke.berlin,,10
0878,Lemonaid Beverages GmbH,Neuer Kamp 31,D-20359,Hamburg,Deutschland,http://www.lemon-aid.de,,10
0879,Lennet Bier Aachen,Lukasstraße 25,D-52070,Aachen,Deutschland,http://www.lennet-bier.de,,10
0880,Les Grands Chais de France,1 rue de la Division Leclerc,F-67290,Petersbach,Frankreich,http://www.groupegcf.com,,10
0881,Licher Privatbrauerei Jhring-Melchior GmbH,In den Hardtberggärten,D-35423,Lich,Deutschland,http://www.licher.de,,10
0882,Lichtenauer Mineralquellen GmbH,Brunnenstraße 11,D-09244,Lichtenau,Deutschland,http://www.lichtenauer.de,,10
0883,Liebhart's Privatbrauerei GmbH & Co. KG,Am Gelskamp 6,D-32758,Detmold,Deutschland,http://www.residenz-biere.de,,10
0884,Lieler Schlossbrunnen Sattler GmbH & Co. KG,Hauptstraße 22,D-79418,Schliengen,Deutschland,http://www.lieler.de,,10
0885,Likör & Branntwein Manufaktur Inh. Wolfgang Pitz,Haller Straße 69,D-33803,Steinhagen,Deutschland,http://www.wolfgang-pitz.de,,10
0886,Likörfabrik Peter Busch GmbH & Co. KG,Holzstraße 4,D-40221,Düsseldorf,Deutschland,http://www.killepitsch.de,,10
0887,Likörfabrikarion & Getränkevertrieb GmbH,Schwarzenberger Straße 18,D-09487,Schlettau,Deutschland,http://www.grubenfeuer.de,,10
0888,Linda Food GmbH,Asbeckstraße 23,D-45883,Gelsenkirchen,Deutschland,http://www.linda-food.com,,10
0889,Lindauer Bodensee-Fruchtsäfte GmbH,Kellereiweg 8-22,D-88131,Lindau,Deutschland,http://www.lindauer-fruchtsaefte.de,,10
0890,Linke Fruchtsaft,Ringstraße 8,D-02727,Ebersbach-Neugersdorf,Deutschland,http://www.linke-fruchtsaefte.de,,10
0891,Liqueur & Wine Trade GmbH,Schlüterstraße 5,D-40235,Düsseldorf,Deutschland,,,10
0892,Löffler Fruchtsäfte GmbH & Co. KG,Wittelsbacherallee 84,D-32427,Minden,Deutschland,http://www.loeffler-fruchtsaft.de,,10
0893,Lösch's Fruchtsäfte GmbH & Co. KG,Robert-Bosch-Straße 1,D-66877,Ramstein-Miesenbach,Deutschland,http://www.loeschs.de,,10
0894,Lothar Haggenmüller,Am Berg 6,D-87640,Biessenhofen,Deutschland,,,10
0895,Louis Roederer Champagne,21 Boulevard Lundy,D-51100,Reims,Frankreich,http://www.louis-roederer.com,,10
0896,Löwenbräu AG,Nymphenburger Straße 7,D-80335,München,Deutschland,http://www.loewenbraeu.de,,10
0897,Löwenbrauerei Elzach,Neunlindenstraße 6,D-79215,Elzach,Deutschland,http://www.loewenbrauerei-elzach.de,,10
0898,Löwenbrauerei Hall Fr. Erhard GmbH & Co. KG,Ritterstraße 6,D-74523,Schwäbisch Hall,Deutschland,http://www.haller-loewenbraeu.de,,10
0899,Löwenbrauerei Passau AG,Franz-Stockbauer-Weg 13,D-94032,Passau,Deutschland,http://www.loewenbrauerei.de,,10
0900,Löwenbrauerei Wasseralfingen,Wilhelmstraße 162,D-73433,Aalen,Deutschland,http://www.wasseralfinger.de,,10
0901,Ludwig Rilling GmbH & Co. KG,Brückenstraße 8,D-70376,Stuttgart,Deutschland,http://www.rillingsekt.de,,10
0902,Lütauer Süßmosterei GmbH,Katthof 4,D-21483,Lütau,Deutschland,http://www.luetauer-mosterei.de,,10
0903,Luzifer GmbH Schleswig,Königstraße 27,D-24837,Schleswig,Deutschland,http://www.luzifer-sylt.de,,10
0904,M. Hubauer GmbH & Co.,Neuteichnitzer Straße 39,D-02625,Bautzen,Deutschland,http://www.hubauer-bautzen.de,,10
0905,M. Melcher GmbH,Hohenbudberger Straße 10,D-47829,Krefeld,Deutschland,http://www.weinbrennerei-dujardin.de,,10
0906,Mack & Schühle AG,Neue Straße 45,D-73277,Owen/Teck,Deutschland,https://www.mack-schuehle.de,,10
0907,Magdeburger Getränkekombinat (MGk)GmbH,Brenneckestraße 94,D-39116,Magdeburg,Deutschland,http://www.feldschloesschen-greiz.de,,10
0908,Magic Drinks GmbH,Mühlwiesenstraße 9,D-68789,St. Leon-Rot,Deutschland,http://www.magic-drinks.de,,10
0909,MAGNUS Mineralbrunnen GmbH und Co. KG,Langenharmer Weg 211,D-22844,Norderstedt,Deutschland,http://www.magnus-mineralbrunnen.de,,10
0910,Mahrs Bräu Inh. Ingmar Michel e. K.,Wunderburg 10,D-96050,Bamberg,Deutschland,http://www.mahrs-braeu.de,,10
0911,Mai-Geister Weinkellerei GmbH,Fliehburgstraße 23,D-56856,Zell,Deutschland,,,10
0912,Maierbräu GmbH & Co. KG,Marktplatz 2,D-85250,Altomünster,Deutschland,http://www.maierbraeu.de,,10
0913,Mainfrucht GmbH & Co. KG,Julius-Hofmann-Straße 2,D-97469,Gochsheim,Deutschland,http://www.mainfrucht.de,,10
0914,Mammut Brauerei Michael Lachmann Vertriebsgesellschaft mbH,Juri-Gagarin-Straße 33,D-06526,Sangerhausen,Deutschland,http://www.mammut-bier.de,,10
0915,Margon Brunnen GmbH,Brunnenstraße 11,D-09244,Lichtenau,Deutschland,http://www.margon.de,,10
0916,Marien Brunnen Erfrischungsgetränke GmbH,Brunnenstraße 1,D-33829,Borgholzhausen,Deutschland,http://www.marienbrunnen.de,,10
0917,Markengetränke Schwollen GmbH,Am Sauerbrunnen 25-33,D-55767,Schwollen,Deutschland,http://www.bergquelle.de,,10
0918,Martin Levsen GmbH & Co. KG,Norderbergstraße 23,D-25917,Leck,Deutschland,,,10
0919,Martini Brauereibeteiligungs GmbH,Kölnische Straße 94-104,D-34119,Kassel,Deutschland,http://www.martini-brauerei.de,,10
0920,Martinsbräu Erste Freiburger Gasthausbrauerei Betriebs GmbH,Kaiser-Joseph-Straße 237,D-79098,Freiburg im Breisgau,Deutschland,http://www.martinsbraeu-freiburg.de,,10
0921,Martinsbräu Georg Mayr GmbH & Co. KG,Georg-Mayr-Straße 4,D-97828,Marktheidenfeld,Deutschland,http://www.martinsbraeu.de,,10
0922,Mast-Jägermeister SE,Jägermeisterstraße 7 - 15,D-38296,Wolfenbüttel,Deutschland,http://www.mast-jaegermeister.de,,10
0923,Matheus Müller Sektkellereien GmbH,Matheus-Müller-Platz 1,D-65343,Eltville,Deutschland,http://www.mm-extra.de,,10
0924,Matthias Stöger Süßmosterei,Osterbuchberger Weg 2 - 4,D-83236,Übersee,Deutschland,http://www.stoeger.de,,10
0925,Mauritius Brauerei Zwickau GmbH,Talstraße 2,D-08066,Zwickau,Deutschland,http://www.mauritius-brauerei.de,,10
0926,Maximilians Brauwiesen Hausbrauerei,Didierstraße 25,D-56112,Lahnstein,Deutschland,http://www.maximilians-brauwiesen.de,,10
0927,MBG International Premium Brands GmbH,Oberes Feld 13,D-33106,Paderborn,Deutschland,http://www.mbgglobal.net,,10
0928,MCC Trading Deutschland GmbH,Schlüterstraße 7,D-40235,Düsseldorf,Deutschland,,,10
0929,Meckatzer Löwenbräu Benedikt Weiß KG,Meckatz 10,D-88178,Heimenkirch,Deutschland,http://www.meckatzer.de,,10
0930,Mecklenburger Spirituosenfabrik G. Winkelhausen GmbH,Rövertannen 21,D-18273,Güstrow,Deutschland,http://www.g-winkelhausen.com,,10
0931,Mecklenburgische Brauerei Lübz GmbH,Eisenbeissstraße 1,D-19386,Lübz,Deutschland,http://www.luebzer.de,,10
0932,Medley's Whiskey International GmbH,Glockengießerwall 26,D-20095,Hamburg,Deutschland,http://www.medleys-whiskey.com,,10
0933,Meier Fruchtsäfte und Getränke GmbH und Co. KG,Weingartenstraße 81,D-77933,Lahr/Schwarzwald,Deutschland,http://www.meier-fruchtsaft.de,,10
0934,Meierhof Privatbrauerei GmbH & Co. KG,Kirchwinkel 10,D-37671,Höxter,Deutschland,http://www.meierhof-brauerei.de,,10
0935,Memminger Brauerei GmbH,Dr.-Karl-Lenz-Straße 68,D-87700,Memmingen,Deutschland,http://www.memminger-brauerei.de,,10
0936,Menschel-Limo GmbH,Scheibe 13,D-02779,Hainewalde,Deutschland,http://www.menschel-limo.de,,10
0937,Michael Plank Brauerei,Marktplatz 1,D-93164,Laaber,Deutschland,http://www.brauerei-plank.de,,10
0938,Miguel Torres,,ES-6 - 08720,Vilafranca del Pendes,Deutschland,,,10
0939,Mikkeller APS,Humletorvet 27,DK-1799,Copenhagen,Dänemark,http://www.mikkeller.dk,,10
0940,Mineralbrunnen Bad Liebenzell GmbH & Co. KG,Hirsauer Straße 4,D-75378,Bad Liebenzell,Deutschland,http://www.mineralbrunnen.bad-liebenzell.de,,10
0941,Mineralbrunnen Krumbach GmbH,Krumbach 1,D-88353,Kißlegg,Deutschland,http://www.krumbach-mineralwasser.de,,10
0942,MineralBrunnen RhönSprudel Egon Schindel GmbH,Weikardshof 2,D-36157,Ebersburg,Deutschland,http://www.rhoensprudel.de,,10
0943,Mineralbrunnen Teinach GmbH,Badstraße 41,D-75385,Bad Teinach-Zavelstein,Deutschland,http://www.teinacher.de,,10
0944,Mineralbrunnen Überkingen-Teinach GmbH & Co. KGaA,Bahnhofstraße 15,D-73337,Bad Überkingen,Deutschland,http://www.mineralbrunnen-ag.de,,10
0945,Mineralheilquellen Löwen-Sprudel GmbH & Co. KG,Bieringer Straße 30,D-72108,Rottenburg/Obernau,Deutschland,http://www.loewen-sprudel.de,,10
0946,Mineralquellen Bad Liebenwerda GmbH,Am Brunnenpark 1-4,D-04924,Bad Liebenwerda,Deutschland,http://www.mineralquellen.de,,10
0947,Mineralquellen und Getränke H.Hövelmann GmbH,Römerstraße 109,D-47179,Duisburg-Walsum,Deutschland,http://www.mineralquellen-hoevelmann.de,,10
0948,Mineralquellen Wüllner GmbH & Co. KG,Detmolder Straße 767,D-33605,Bielefeld,Deutschland,http://www.carolinen.de,,10
0949,Mionetto SpA con Unico Socio,Via Colderove 2,D-31049,Valdobbiadene,Deutschland,,,10
0950,Mitteldeutsche Erfrischungsgetränke GmbH & Co. KG,Langendorfer Straße 23,D-06667,Weißenfels,Deutschland,http://www.meg-gruppe.de,,10
0951,Moet Hennessy Deutschland GmbH,Seidlstraße 23,D-80335,München,Deutschland,http://www.moet-hennessy.de,,10
0952,mölle trinken e.K.,Am Loderanger 1,D-86720,Nördlingen,Deutschland,http://www.moelletrinken.de,,10
0953,MOLOKO BEVERAGE GmbH,Leonhard-Weiss-Straße 1,D-73037,Göppingen,Deutschland,http://www.drinkmoloko.de,,10
0954,Mönchguter Hofbrennerei Zur Strandburg,Alt Reddevitz Nr. 36,D-18586,Middelhagen,Deutschland,http://www.hofbrennerei-strandburg.de,,10
0955,Montenegro SRL,Via E. Fermi 4,I-40069,Zola Predosa BO,Deutschland,http://www.montenegro.it,,10
0956,Moosbacher - Private Landbrauerei,Bräugasse 7,D-92709,Moosbach (Oberpfalz),Deutschland,http://www.moosbacher.com,,10
0957,Moreno GmbH & Co. KG,Ottostraße 20-22,D-53332,Bornheim,Deutschland,http://www.moreno-gmbh.de,,10
0958,Mosterei Bad Berka,Dorfstraße 40,D-99438,Bad Berka,Deutschland,http://www.mosterei-bad-berka.de,,10
0959,Mosterei Holsing und Obstbau Aping GmbH und Co. KG,Stemwederberg Straße 22,D-32351,Stemwede (Westrup),Deutschland,,,10
0960,Mosterei u. Getränkehandel Martin Wietz,Pritzwalker Straße 25,D-16866,Kyritz,Deutschland,http://www.xn--kyritzer-fruchtsfte-vwb.de,,10
0961,Müllerbräu Neuötting GmbH & Co. KG,Burghauser Str. 2,D-84524,Neuötting,Deutschland,https://www.muellerbraeu.de,,10
0962,Nannerl GmbH & Co. KG,Gewerbestraße 7,A-5102,Anthering bei Salzburg,Österreich,http://www.nannerl.at,,10
0963,Natho's Säfte GmbH,Krumme Straße 33,D-39221,Welsleben,Deutschland,http://www.natho-saefte.de,,10
0964,Naturquell S.A.,,ES-25719,Estamariu,Spanien,,,10
0965,NERB GmbH Einrichtungen für die Getränkeindustrie KG,Dorfstraße 39,D-85356,Freising,Deutschland,http://www.nerb.de,,10
0966,Nestlé Deutschland AG,Lyoner Straße 23,D-60528,Frankfurt am Main,Deutschland,http://www.nestle.de,,10
0967,Nestlé Waters Deutschland AG,Wilhelm-Theodor-Römheld-Straße 22,D-55130,Mainz,Deutschland,http://www.nestle-waters.de,,10
0968,Neue Torgauer Brauhaus GmbH,Naundorfer Straße 7,D-04860,Torgau,Deutschland,http://www.torgauer.de,,10
0969,Neufang Brauerei AG,Dudweiler Landstraße 3-9,D-66123,Saarbrücken,Deutschland,http://www.neufang.de,,10
0970,Neumann KG Spirituosen,Amelhauser Straße 1,D-26179,Grossenkneten,Deutschland,,,10
0971,NEUMARKTER GLOSSNERBRÄU KG,Deininger Weg 88,D-92318,Neumarkt,Deutschland,http://www.glossner.de,,10
0972,Neumarkter Lammsbräu Gebr. Ehrnsperger e.K.,Amberger Straße 1,D-92318,Neumarkt in der Oberpfalz,Deutschland,http://www.lammsbraeu.de,,10
0973,NEUs Fruchtsäfte GmbH & Co. KG,Weisenheimer Straße 2,D-67251,Freinsheim,Deutschland,http://www.neus.de,,10
0974,NGV GmbH Hamburg,Lagerstraße 30a,D-20357,Hamburg,Deutschland,,,10
0975,Niederrhein-Gold Tersteegen GmbH & Co. KG,Am Holtmannshof 1,D-47447,Moers,Deutschland,http://www.niederrhein-gold.de,,10
0976,Niehoff Kornbrennerei und Likörfabrik; H.J.,Daldrup 29,D-48249,Dülmen,Deutschland,http://www.niehoff-spirituosen.de,,10
0977,Niehoffs Vaihinger Fruchtsaft GmbH,Bahnhofstraße 40,D-67742,Lauterecken,Deutschland,http://www.niehoffs-vaihinger.de,,10
0978,NMV Markenvertriebsgesellschaft mbH,Greifswalder Chaussee 84/85,D-18439,Stralsund,Deutschland,,,10
0979,Nonino Distillatori s.p.a.,104 Nonino Distillatori s.p.a.,I-33050,Percoto,Italien,http://www.grappanonino.it,,10
0980,Nordbrand Nordhausen GmbH,Bahnhofstraße 25,D-99734,Nordhausen,Deutschland,http://www.nordbrand-nordhausen.de,,10
0981,Nordbräu Ingolstadt GmbH & Co. KG,Gutsstraße 5,D-85055,Ingolstadt,Deutschland,http://www.nordbraeu.de,,10
0982,Northoff Feinbrennerei,Hultroper Dorfstraße 21,D-59510,Lippetal,Deutschland,http://www.feinbrennerei-northoff.de,,10
0983,Nosio SpA,Via del Teroldego 1/E,I-38016,Mezzocorona,Italien,http://www.nosio.it,,10
0984,Nürburg Quelle Hermann Kreuter GmbH Heil- und Mineralbrunnen,Hillesheimer Straße 29,D-54552,Dreis-Brück,Deutschland,http://www.nuerburg-quelle.de,,10
0985,Oberaudorfer Weißbierbrauerei Bals KG,Rosenheimer Straße 21,D-83080,Oberaudorf,Deutschland,http://www.brauerei-bals.de,,10
0986,Obergärige Brauerei Im Dom seit 1601 GmbH,Michaelstraße 77,D-41460,Neuss,Deutschland,http://www.imdom.de,,10
0987,Oberkircher Winzer eG,Renchener Straße 42,D-77704,Oberkirch,Deutschland,http://www.oberkircher-winzer.de,,10
0988,OberSelters Mineralbrunnen Vertriebs GmbH,Brunnenstraße 1,D-65520,Bad Camberg,Deutschland,http://www.oberselters.de,,10
0989,Oberstdorfer Dampfbierbrauerei Betriebsgesellschaft mbH,Bahnhofplatz 6-8,D-87561,Oberstdorf,Deutschland,http://www.dampfbierbrauerei.de,,10
0990,Obst- und Gemüsevermarktung Künzing eG,Windgasse 7,D-94550,Künzing,Deutschland,http://www.kuenzinger-fruchtsaefte.de,,10
0991,Obstgroßmarkt Fränkische Schweiz eG,Trattstraße 7,CH-91362,Pretzfeld,Schweiz,http://www.obstmarkt-pretzfeld.de,,10
0992,Obstkelterei Alexander Merk ,Gewerbestraße 14,D-86862,Lamerdingen/Kleinkitzighofen,Deutschland,http://www.merk-saft.de,,10
0993,Obstkelterei van Nahmen GmbH & Co. KG,Diersfordter Straße 27,D-46499,Hamminkeln,Deutschland,http://www.vannahmen.de,,10
0994,Obstland Dürrweitzschen AG,Hauptstraße 48,D-04668,Grimma,Deutschland,http://www.sachsenobst.de,,10
0995,Obstsaftkelterei Josef Möller GmbH & Co. KG,Forststraße 7,D-45659,Recklinghausen,Deutschland,http://www.moeller-obstsaefte.de,,10
0996,Odenwald Quelle GmbH & Co. KG,Ludwigstraße 100,D-64646,Heppenheim,Deutschland,http://www.odenwaldquelle.de,,10
0997,Oettinger Brauerei GmbH,Brauhausstraße 8,D-86732,Oettingen,Deutschland,http://www.oettinger-bier.de,,10
0998,Okertaler Mineralbrunnen GmbH,Okertal 13,D-38642,Goslar,Deutschland,http://www.okertaler.de,,10
0999,Oppacher Mineralquellen GmbH & Co.,Brunnenstraße 15-23,D-02736,Oppach,Deutschland,http://www.oppacher.de,,10
1000,ORO Obstverwertung eG,Urbanstraße 1-5,D-83101,Rohrdorf,Deutschland,http://www.oro-saft.de,,10
1001,Osborne Puerto de Santa María,Calle Fernán Caballero 7,ES-11500,El Puerto de Santa María - Cádizía,Spanien,http://www.osborne.es,,10
1002,Ostfriesen Bräu - Historische Landbrauerei mit Brauhaus,Voerstad 8,D-26629,Großefehn,Deutschland,http://www.ostfriesenbraeu.de,,10
1003,Öttinger Brauerei,Wolfenbütteler Straße 33,D-38102,Braunschweig,Deutschland,http://www.oettinger-bier.de,,10
1004,Otto Lörch GmbH Schwarzwälder Edelbranntweine,Önsbacher Straße 40,D-77855,Achern/Schwarzwald,Deutschland,http://www.loerch.de,,10
1005,Otto Pressler Weinkellerei GmbH & Co. KG,Neustadter Straße 3-13,D-76879,Hochstadt (Pfalz),Deutschland,http://www.otto-pressler.de,,10
1006,Pabst & Richarz Vertriebs GmbH,Sollingweg 41,D-32427,Minden,Deutschland,http://www.pabst-richarz.de,,10
1007,Paderborner Brauerei Haus Cramer GmbH,Halberstädter Straße 45,D-33106,Paderborn,Deutschland,http://www.paderborner-brauerei.de,,10
1008,Paehler- Rietberg Markenspirituosen GmbH,Anton-Paehler-Straße 1,D-33397,Rietberg,Deutschland,http://www.paehler-rietberg.de,,10
1009,Palmbräu Eppingen GmbH und Co. KG,Ludwig-Zorn-Straße 2,D-75031,Eppingen,Deutschland,http://www.palmbraeu.de,,10
1010,PARK & Bellheimer AG,Zweibrücker Straße 4,D-66953,Pirmasens,Deutschland,http://www.park-bellheimer.de,,10
1011,Partisan Vertriebs GmbH,Lutherstraße 5,D-99084,Erfurt,Deutschland,http://www.partisan-vodka.de,,10
1012,PASCH-Gasthausbrauerei GmbH,Aschaffenburger Straße 18,D-63825,Schöllkrippen,Deutschland,http://www.brauhaus-barbarossa.de,,10
1013,Paul Bauer Fruchtsaft GmbH,Grunbacher Straße 71,D-71384,Weinstadt,Deutschland,http://www.jope.de,,10
1014,Paul Braun GmbH,Kölner Landstraße 272-274,D-40589,Düsseldorf,Deutschland,http://www.paul-braun.de,,10
1015,Paul Eble Brauerei,Kirchberg 5,D-88471,Laupheim,Deutschland,http://www.kronenbrauerei-laupheim.de,,10
1016,Paulaner Brauerei Gruppe GmbH & Co. KGaA,Ohlmüllerstraße 42,D-81541,München,Deutschland,http://www.paulaner.de,,10
1017,PepsiCo Deutschland GmbH,Hugenottenallee 173,D-63263,Neu-Isenburg,Deutschland,http://www.pepsico.de,,10
1018,Perger Säfte Inhaber: Johannes von Perger,Herrschingerstraße 51,D-82211,Herrsching am Ammersee,Deutschland,http://www.perger-saefte.de,,10
1019,Pernod Ricard Deutschland GmbH,Habsburgerring 2,D-50674,Köln,Deutschland,http://www.pernod-ricard.de,,10
1020,Peter Busch Likörfabrik,Holzstraße 4,D-40221,Düsseldorf,Deutschland,http://www.killepitsch.de,,10
1021,Peter F. Heering,Regeringsgatan 111a,SE-111 39 ,Stockholm,Schweden,,,10
1022,Peter Mertes KG Weingut - Weinkellerei,Bornwiese 4,D-54470,Bernkastel-Kues,Deutschland,http://www.mertes.de,,10
1023,Peter Roland,Faxe Alle' 1,DK-4640,Faxe,Dänemark,,,10
1024,Peterhaus Brennerei GmbH,Grüner Winkel 32,D-77876,Kappelrodeck,Deutschland,http://www.peterhaus.de,,10
1025,Peterstaler Mineralquellen GmbH,Renchtalstraße 36,D-77740,Bad Peterstal,Deutschland,http://www.peterstaler.de,,10
1026,Pfälzer Erfrischungsgetränke GmbH,Am Oberwald 15,D-76744,Wörth am Rhein,Deutschland,http://www.meg-gruppe.de,,10
1027,Pfungstädter Brauerei Hildebrand GmbH & Co. KG,Eberstädter Straße 89,D-64319,Pfungstadt,Deutschland,http://www.pfungstaedter.de,,10
1028,Pillow-Taste GmbH,Hauptstraße 11a,D-35066,Frankenberg (Eder),Deutschland,http://www.pillow-taste.de,,10
1029,"Pilsner Urquell
Asahi Brands Europe a.s. Niederlassung Deutschland",Konrad- Adenauer- Ufer 5-7,D-50668,Köln,Deutschland,http://www.pilsner-urquell.de,,10
1030,Pircher Brennerei AG,Boznerstraße 17,I-39011,Lana,Deutschland,http://www.pircher.it,,10
1031,Pitú Importadora-Exportadora GmbH,Justus-von-Liebig-Straße 2 – 14,D-85435,Erding,Deutschland,http://www.pitu.com,,10
1032,Pivovar Litovel a.s.,Palackého 934,CZ-784 01,Litovel,Tschechien,http://www.litovel.cz,,10
1033,Pivovary Staropramen s. r. o.,Nádražní 84,CZ-150 00 ,Praha 5,Tschechien,http://www.pivovary-staropramen.cz,,10
1034,Plassenburg Kelterei eG,Bayreuther Straße 146,D-95460,Bad Berneck im Fichtelgebirge,Deutschland,http://www.plassenburg-kelterei.de,,10
1035,Plose Quelle AG,Julius-Durst-Straße 12,I-39042,Brixen,Italien,http://www.acquaplose.com,,10
1036,Pommern Quelle GmbH,Greifswalder Chaussee 84-85,D-18439,Stralsund,Deutschland,http://www.pommernquelle.de/,,10
1037,Post Brauerei und Siebers-Quelle Anton Zinth GmbH & Co. KG,Käsgasse 17,D-88171,Weiler-Simmerberg,Deutschland,http://www.post-brauerei.de,,10
1038,Post-Brauerei; Karl Meyer,Hauptstraße 25,D-87484,Nesselwang,Deutschland,http://www.post-brauerei.nesselwang.de,,10
1039,PostmixSirup.de,Horstring 12,D-76829,Landau in der Pfalz,Deutschland,http://www.postmixsirup.de,,10
1040,Pott's Brauerei GmbH,In der Geist 120,D-59302,Oelde,Deutschland,http://www.potts.de,,10
1041,Powerlook GmbH & Co. KG,Markt 8,D–49740,Haselünne,Deutschland,http://www.powerlook.com,,10
1042,Präsidenten Pils GmbH & Co. KG Brauerei,Kreuznacher Straße 4,D-55452,Windesheim,Deutschland,http://www.praesidenten.de,,10
1043,Privat Brauerei Zötler GmbH,Grüntenstraße 2,D-87549,Rettenberg,Deutschland,http://www.zoetler.de,,10
1044,Privat-Brauerei Christian Fiedler,Hauptstraße 28,D-09481,Scheibenberg,Deutschland,http://www.brauerei-fiedler.de,,10
1045,Privat-Brauerei Heinrich Reissdorf GmbH & Co. KG,Emil-Hoffmann-Straße 4-10,D-50996,Köln,Deutschland,http://www.reissdorf.de,,10
1046,Privat-Brauerei Hohenfelder GmbH,Wiedenbrücker Straße 155,D-33449,Langenberg (Kreis Gütersloh),Deutschland,http://www.hohenfelder.de,,10
1047,Privat-Brauerei Schmucker GmbH & Co. KG,Hauptstraße 89,D-64756,Mossautal,Deutschland,http://www.schmucker-bier.de,,10
1048,Privat-Brauerei Strate Detmold GmbH & Co. KG,Palaisstraße 1-13,D-32756,Detmold,Deutschland,http://www.brauerei-strate.de,,10
